,Name,Description,BranchType,DeliveryStatus,Circle,District,Division,Region,Block,State,Country,Pincode
3186,Nonglang,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mawkyrwat,Meghalaya,India,793114
3187,Nongsynrih,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mawkyrwat,Meghalaya,India,793114
3188,Phlang Kynshi,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mawkyrwat,Meghalaya,India,793114
3189,Phudjaud,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mawkyrwat,Meghalaya,India,793114
3190,Pyndemsakwang,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mawkyrwat,Meghalaya,India,793114
3191,Rangmaw,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mawkyrwat,Meghalaya,India,793114
3192,Rangthong,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mawkyrwat,Meghalaya,India,793114
3193,Sngimawlein,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mawkyrwat,Meghalaya,India,793114
3194,Umjarain,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mawkyrwat,Meghalaya,India,793114
3195,Sohiong,,Sub Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,NA,Meghalaya,India,793115
3196,Byrki,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3197,Jaidoh,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3198,Khliehmawlieh,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3199,Laitkseh,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3200,Langdongdai,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3201,Marskuin,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3202,Maweitlyngngam,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3203,Mawkohngei,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3204,Mawlieh,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3205,Mawthengkut,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3206,Mawthungkper,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3207,Nongbah,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3208,Nongkasen,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3209,Nonglang,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3210,Nongpyndeng,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3211,Nongsdad  Dkhar,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3212,Nongshyrkon,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3213,Nongstoin,,Sub Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3214,Nongthynniew,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3215,Pam Briew,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3216,Phlangdiloin,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3217,Pyndengrei,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3218,Rambrai,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3219,Rangblang,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3220,Riangdo Bazar,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3221,Seinduli Bazar,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3222,Shallang,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3223,Thangpylleng Pyndemkseh,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3224,Umdohlun,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3225,Umsohpieng,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3226,Umyap,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3227,Wahkaji,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Nongstoin,Meghalaya,India,793119
3228,Dungki - Ingdong,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3229,Iewmaroid,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3230,Khlieh Lyngkhoi,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3231,Kynrut,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3232,Kynshi,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3233,Laitdombah,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3234,Langtor,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3235,Lawbyrtun,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3236,Lyngkhoi,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3237,Madanbynther,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3238,Mairang,,Sub Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3239,Manai,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3240,Mawkarah,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3241,Mawshut,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang ,Meghalaya,India,793120
3242,Myriaw,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3243,Nongkhlaw,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3244,Nongthliew,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3245,Nongum,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3246,Pariong,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3247,Tihnongbah,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3248,Umkrem,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3249,Umthlong,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mairang,Meghalaya,India,793120
3250,Lyngiong,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3251,Madan Bitaw,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3252,Marbisu,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3253,Mawkriah,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3254,Mawngap,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3255,Mawphlang,,Sub Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3256,Mawpun,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3257,Mawreng,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3258,Mawtiehbah,,Branch Post Office,Delivery,North Eastern,West Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3259,Nongspung,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3260,Pongkung,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3261,Rangshken,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3262,Sohiong,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3263,Sohpian,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3264,Tyrsad,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3265,Weiloi,,Branch Post Office,Delivery,North Eastern,East Khasi Hills,Meghalaya,Shillong HQ,Mawphlang,Meghalaya,India,793121
3266,Ucc,,Sub Post Office,Delivery,North Eastern,Ri Bhoi,Meghalaya,Shillong HQ,Ucc,Meghalaya,India,793122
3267,Umsaw,,Sub Post Office,Delivery,North Eastern,Ri Bhoi,Meghalaya,Shillong HQ,Umsaw,Meghalaya,India,793123
3268,Amlarem,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3269,Barato,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3270,Iawthymmai,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3271,Jarain,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3272,Jowai,,Sub Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3273,Kyndong Tuber,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3274,Laskein,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3275,Mawkaiaw,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3276,Mawkyndeng,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3277,Mihmyntdu,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3278,Mupyut,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3279,Mustem,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3280,Mynso,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3281,Nongbah,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3282,Nongryngkoh,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3283,Pdengshakap,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3284,Raliang,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3285,Sahsniang,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3286,Shangpung,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3287,Sohmynting,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3288,Thadmuthlong,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3289,Thangbuli,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3290,Thangrain,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3291,Trangblang,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3292,Yalang,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,NA,Meghalaya,India,793150
3293,Yooksi,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Jowai,Meghalaya,India,793150
3294,Khanduli,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3295,Mawbakhon,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3296,Mawdymmai,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3297,Mookynniang,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3298,Namdong,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3299,Nartiang,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3300,Nongjngi,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3301,Saitsama,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3302,Thadlaskein,,Sub Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3303,Umladang,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlasken,Meghalaya,India,793151
3304,Ummulong,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3305,Wahiajer,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Thadlaskein,Meghalaya,India,793151
3306,Bataw,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Ladrymbai,Meghalaya,India,793160
3307,Ladrymbai,,Sub Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Ladrymbai,Meghalaya,India,793160
3308,Mukhialong,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Ladrymbai,Meghalaya,India,793160
3309,Musniang,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Ladrymbai,Meghalaya,India,793160
3310,Rymbai,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Ladrymbai,Meghalaya,India,793160
3311,Sham Sham,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Ladrymbai,Meghalaya,India,793160
3312,Sohkymphor,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Ladrymbai,Meghalaya,India,793160
3313,Tuber Kmaishnong,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,L;adrymbai,Meghalaya,India,793160
3314,Wapung,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Ladrymbai,Meghalaya,India,793160
3315,Huroi,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3316,Khatum,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,NA,Meghalaya,India,793200
3317,Khliehriat,,Sub Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3318,Lumshnong,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3319,Mualsei,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3320,Myndihati,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3321,Pala,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3322,Rata Cherra,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3323,Saipung,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3324,Sheruphie,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3325,Shnongrim,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3326,Sonapur,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3327,Sutnga,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,Khliehriat,Meghalaya,India,793200
3328,Umkiang,,Branch Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,NA,Meghalaya,India,793200
3329,Lumshnong,,Sub Post Office,Delivery,North Eastern,Jaintia Hills,Meghalaya,Shillong HQ,NA,Meghalaya,India,793210
3330,Tura,,Head Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Tura,Meghalaya,India,794001
3331,Achigchonggiri,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3332,Anugiri,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3333,Bajengdoba,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3334,Bolsong,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3335,Dajongpara,,Branch Post Office,Delivery,North Eastern,East Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3336,Edenbari Rongkhon,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3337,Gabil,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3338,Jingjal,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3339,Lower Chandmari,,Sub Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3340,Matchakgiri,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3341,Mendal,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3342,Raja Apal,,Branch Post Office,Delivery,North Eastern,East Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3343,Raribazar,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3344,Rongkhon,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3345,Rongram,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Lower Chandmari,Meghalaya,India,794002
3346,Dadenggre,,Sub Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,NA,Meghalaya,India,794003
3347,Bolchugre,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Dobasipara,Meghalaya,India,794005
3348,Chokpotgiri,,Branch Post Office,Delivery,North Eastern,West Garo Hills,Meghalaya,Shillong HQ,Dobasipara,Meghalaya,India,794005
