Name,Description,BranchType,DeliveryStatus,Circle,District,Division,Region,Block,State,Country,Pincode
Bhatapada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Puri,Odisha,India,752019
Garhkharad,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Puri,Odisha,India,752019
Kesharpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Pipli,Odisha,India,752019
Lendu,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752019
Nilgiripatna,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752019
Nirakarpur,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752019
Odal,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Puri,Odisha,India,752019
Olhan,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Puri,Odisha,India,752019
Raigurupur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Pipli,Odisha,India,752019
Birakesharpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752020
Chhanagiri,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752020
Damanbhuin,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752020
Golabai,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752020
Haja,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752020
Jankia,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752020
Motta,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752020
Nidhipur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752020
Olasingh,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752020
Raipur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752020
Rameswar,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752020
Abhimanpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752021
Achyutpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752021
Bhusundapur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752021
Haripur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752021
Kamaguru,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752021
Kusumi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752021
Singipur,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752021
Sundarpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752021
Tankol,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752021
Jaripada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752022
Kaluparaghat,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752022
Badapari,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752023
Chandeswar,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752023
Mangalajodi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752023
Pariorada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752023
Patiamal,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752023
Tangi,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Tangi,Odisha,India,752023
B M S Nivas,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752024
Champagarh,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752024
Chandapur (Nayagarh),,Sub Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752024
Kandhanayagarh,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752024
Kerandatangi,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752024
Badabaramul,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752025
Bandhamunda,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752025
Gopalpur (Nayagarh),,Sub Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752025
Jasodapur,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752025
Jharapada,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752025
Mahatapalla,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752025
Mayurjhalia,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752025
Nakithana,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752025
Sinduria,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752025
Balabhadrapur,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Basudia,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Baunsagada,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Brajarajpur,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Garhbanikilo,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Gourangapur,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Khairapalli,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Lodhachua,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Narasinghpur,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Natimi,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Pimpal,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Rajranpur,,Sub Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Sarangadharpur,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Taria,,Branch Post Office,Delivery,Odisha,Nayagarh,Puri,Bhubaneswar HQ,Ranpur,Odisha,India,752026
Baradihi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752027
Biribadi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752027
Kuhuri,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752027
Kunjuri,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752027
Soran,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752027
Ankulachati,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752030
Badakul,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752030
Badjhada,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Krishnaprasad,Odisha,India,752030
Bajrakote,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Krushnaprsad,Odisha,India,752030
Balugaon,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Chilika,Odisha,India,752030
Balugaon Bazar,,Sub Post Office,Non-Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Chilika,Odisha,India,752030
Belapada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752030
Ghiakhala,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752030
Khanat,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752030
Malud,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Krishnaprasad,Odisha,India,752030
Rahanbeli,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752030
Ramlenka,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Krushnaprasad,Odisha,India,752030
Sial,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Krushnaprasad,Odisha,India,752030
Singheswar,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752030
Titip,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Krushnaprasad,Odisha,India,752030
Antarkiari,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Badasereipur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Badhantuad,,Branch Post Office,Non-Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Balidihi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Banpur (Khorda),,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Bheteswar,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Bhimpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Dibyasinghpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Godabaris Mahavidyalaya,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Kumaranga,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Narendrapur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Pratap,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Punjiama Sasan,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Sahaspur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Saliadam,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Sanahantuad,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752031
Baradiharikunda,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752034
Baulabandha,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752034
Gangadharpur,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Chilika,Odisha,India,752034
Haripursasan,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752034
Kulei,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752034
Nachuni,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752034
Nairi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752034
Salapdihi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752034
Sunakhala,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752034
Ayatapur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752035
Banpur Odagaon,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752035
Damiabarabara,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752035
Gambharimunda,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752035
Harichandanpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752035
Niladriprasad,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752035
Panchugaon,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752035
Naval Base Chilika,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Banpur,Odisha,India,752037
Botalama,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Begunia,Odisha,India,752038
Chhatrapada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Begunia,Odisha,India,752038
Godikilo,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Begunia,Odisha,India,752038
Goudapatna,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Begunia,Odisha,India,752038
Sagadabhanga,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Begunia,Odisha,India,752038
Siko,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Begunia,Odisha,India,752038
Balaramapurgarh,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Sakhigopal,Odisha,India,752045
Baliput,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Sakhigopal,Odisha,India,752045
Charishree,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Sakhigopal,Odisha,India,752045
Dubaipur,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Sakhigopal,Odisha,India,752045
Gabakunda,,Sub Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Satyabadi,Odisha,India,752045
Gualigorada,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Sakhigopal,Odisha,India,752045
Lalitapahandi,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Sakhigopal,Odisha,India,752045
Mahura,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Sakhigopal,Odisha,India,752045
Parakena,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Sakhigopal,Odisha,India,752045
Balapur,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Satyabadi,Odisha,India,752046
Baralabalunkeswar,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Satyabadi,Odisha,India,752046
Birapurusottampur,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Puri,Odisha,India,752046
Deypursasan,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Satyabadi,Odisha,India,752046
Kothasahi,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Satyabadi,Odisha,India,752046
Pattanaikia,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Satyabadi,Odisha,India,752046
Satasankha,,Sub Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Satyabadi,Odisha,India,752046
Teisipur,,Branch Post Office,Delivery,Odisha,Puri,Puri,Bhubaneswar HQ,Satyabadi,Odisha,India,752046
Arugul,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Badatota,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752050
Bhimpur Padanpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752050
Godiput Matiapada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Satyabadi,Odisha,India,752050
Harirajpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Jatni,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Jatni,Odisha,India,752050
Kantia,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Khurda Road RS,,Sub Post Office,Non-Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Jatni,Odisha,India,752050
Kudiari,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Kusumati,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Loco Settlement,,Sub Post Office,Non-Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Orissa Engineering College,,Sub Post Office,Non-Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Pipili,Odisha,India,752050
Panchagaon,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Rajabazar (Khorda),,Sub Post Office,Non-Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Retang Colony,,Sub Post Office,Non-Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Taraboi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Turumal,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752050
Angarpada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Dandichhatabar,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Gangapada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Janla,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Jatni,Odisha,India,752054
Kaimatia,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Kantabad,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Madanpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Mahura,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Jatni,Odisha,India,752054
Mendhasala,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Paikerapur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Palaspur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Reta R.S.,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Tamando,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Bhubaneswar,Odisha,India,752054
Khurda,,Head Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752055
Bangida,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Dadhimachhagadia,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Dalatola,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Daleiput,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Gudum,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Kaipadar,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Kalyanpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Karadgadia,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Kunjuri,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Pallahat,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Panabaraj,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752056
Bagheitangi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Gadanial,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Gurujanga,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Haladia,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Keranga,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Kumarbasta,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Muktapur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Mukundaprasad,,Branch Post Office,Non-Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Nalipada Arjunpur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
P N College,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Paikatigiria,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Pubusahi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Sardhapur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Sarua,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Tartua,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752057
Anda,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752060
Bajpur,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752060
Chhatipur,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752060
Garhsanput,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752060
Haldiapada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Kanas,Odisha,India,752060
Badaberena,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Baghamari,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Bhogada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Bhuasunipatna,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Gediapalli,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Nayagarh,Odisha,India,752061
Kantabad,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Kotapalla,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Malipadar,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Pangarsingh,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Podadihi,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Simor,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Thanapalli,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752061
Barikilo,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Nayagarh,Odisha,India,752062
Begunia,,Sub Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Begunia,Odisha,India,752062
Chakapada,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752062
Dingar,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752062
Garhmanitri,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752062
Goda,,Branch Post Office,Delivery,Odisha,Khorda,Puri,Bhubaneswar HQ,Khurda,Odisha,India,752062
