Name,Description,BranchType,DeliveryStatus,Circle,District,Division,Region,Block,State,Country,Pincode
Bassi (Fatehgarh Sahib),,Sub Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Bassi,Punjab,India,140412
Bazidpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,140412
Bhedwala,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Bassi Pathana,Punjab,India,140412
Dhundan,,Branch Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Bassi,Punjab,India,140412
Ghumandgarhj,,Branch Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Bassi Pathana,Punjab,India,140412
Khalaspur,,Branch Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Bassi,Punjab,India,140412
Nandpur Kalaur,,Branch Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Bassi,Punjab,India,140412
Nogawan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Bassi,Punjab,India,140412
Bajheri,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Ropar,Punjab,India,140413
Bassian Brahman,,Branch Post Office,Delivery,Punjab,Rupnagar,Chandigarh,Chandigarh HQ,Kharar,Punjab,India,140413
Garangan,,Branch Post Office,Delivery,Punjab,Rupnagar,Chandigarh,Chandigarh HQ,Kharar,Punjab,India,140413
Gharuan,,Sub Post Office,Delivery,Punjab,Rupnagar,Chandigarh,Chandigarh HQ,Kharar,Punjab,India,140413
Marauli Kalan,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Ropar,Punjab,India,140413
Sakrulapur,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Ropar,Punjab,India,140413
Gadapur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140417
Jandmangoli,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140417
Kheri Gurna,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140417
Nanhera,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140417
Nogawan,,Branch Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Bassi Pathana,Punjab,India,140417
Sandharsi,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140417
Shambhu,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140417
Shambu Kalan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140417
Tepla,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140417
Thuha,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140417
Untsar,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140417
Dharamgarh,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Handesera,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Jarut,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Jauli,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Jharmarhi,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Joula Kalan,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Khelan,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Lalru,,Sub Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Rani Majra,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Samgoli,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Sirsihni,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Tassimbli,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Tiwana,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140501
Dappar,,Branch Post Office,Delivery,Punjab,Patiala,Chandigarh,Chandigarh HQ,Dera Bassi,Punjab,India,140506
Dappar Ad,,Sub Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Dera Bassi,Punjab,India,140506
Gholumajra,,Branch Post Office,Delivery,Punjab,Patiala,Chandigarh,Chandigarh HQ,Dera Bassi,Punjab,India,140506
Jalalpur,,Branch Post Office,Delivery,Punjab,Patiala,Chandigarh,Chandigarh HQ,Dera Bassi,Punjab,India,140506
Jangipur,,Branch Post Office,Delivery,Punjab,Patiala,Chandigarh,Chandigarh HQ,Dera Bassi,Punjab,India,140506
Baroli,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140507
Derabassi,,Sub Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140507
Devinagar,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140507
Kuranwala,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140507
Rampur Sainia,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Derabassi,Punjab,India,140507
Banur,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,,Punjab,India,140601
Jhansla,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140601
Karala,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140601
Nagal Charbar,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140601
Ramgarh,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,140601
Bhagrana,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Derabassi,Punjab,India,140602
Buras,,Branch Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Fatehgarh Sahib,Punjab,India,140602
Dadu Majra,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Derabassi,Punjab,India,140602
Dhuman,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Derabassi,Punjab,India,140602
Khera Gajju,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Derabassi,Punjab,India,140602
Manakpur,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Derabassi,Punjab,India,140602
Urdan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Derabassi,Punjab,India,140602
Chhatt,,Branch Post Office,Delivery,Punjab,Patiala,Chandigarh,Chandigarh HQ,Rajpura,Punjab,India,140603
Dayalpur Sodhian,,Branch Post Office,Delivery,Punjab,Patiala,Chandigarh,Chandigarh HQ,Rajpura,Punjab,India,140603
Zirakpur,,Sub Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Rajpura,Punjab,India,140603
Baltana,,Sub Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Dera Bassi,Punjab,India,140604
Ajrawar,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140701
Bhatmajra,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Fatehgarh Sahib,Punjab,India,140701
Gopalpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140701
Harpalpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140701
Kauli,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,140701
Khanpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140701
Mandauli,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140701
Narru,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140701
Pabri,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,140701
Sehra,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140701
Ghanur,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,140702
Lachru Kalan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140702
Lohsimbly,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140702
Marru,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,140702
Sarala Kalan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,140702
Amrala,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Payal,Punjab,India,140802
Dulwan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Khamanon,Punjab,India,140802
Hawara Kalan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Khamanon,Punjab,India,140802
Khant,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Khamanon,Punjab,India,140802
Lohar Majra Khurd,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Khamanon,Punjab,India,140802
Panjokha,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Khamanon,Punjab,India,140802
Sanghol,,Sub Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Khamanon,Punjab,India,140802
Sidhpur kalan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Khamanon,Punjab,India,140802
Jayanti Devi,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Ropar,Punjab,India,140901
Kuda Jassu,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Mullanpur,Punjab,India,140901
Mullanpur,,Sub Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Mullanpur,Punjab,India,140901
Parol,,Branch Post Office,Delivery,Punjab,Rupnagar,Chandigarh,Chandigarh HQ,Ropar,Punjab,India,140901
Rani Majra,,Branch Post Office,Delivery,Punjab,Mohali,Chandigarh,Chandigarh HQ,Ropar,Punjab,India,140901
Bharat Nagar (Ludhiana),,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141001
Durgapuri,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141001
Ludhiana,,Head Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Bharat Nagar Chowk,Punjab,India,141001
Ludhiana Kty,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141001
New Courts,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141001
P&t Colony (Ludhiana),,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141001
Sarabha Nagar,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141001
Satsang Road,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141001
Sidhpeeth,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141001
Model Town (Ludhiana),,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141002
New Model Town,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141002
A.P. Basti,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141003
Indl  Colony,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141003
Janta Nagar,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141003
Labour Colony (Ludhiana),,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141003
Millerganj,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141003
Shimlapuri,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141003
P.A.U.,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141004
Gne College,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141006
Basti Jodhewal,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141007
Boothgarh,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141007
Eros Bajra Road,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141007
Hawas,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141007
Khwajke,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141007
Mangat,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141007
Mattewara,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141007
Noorwala,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141007
B.R Street,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
Baggakhurd,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141008
Bhattia,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141008
Central Post Office,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
CMC (Ludhiana),,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
Guru Arjan Dev Nagar,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
Iqbal Ganj,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
L.R Market,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
Lodhowal,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141008
Madhopuri,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
Netaji Nagar (Ludhiana),,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
New Hargobind Nagar,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
Nurpurbet,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141008
Partpsinghwala,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
Samrala Road,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
Shivpuri (Ludhiana),,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141008
Focal Point,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141010
Jamalpur Awana,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141010
Moti Nagar,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141010
Aggar Nagar,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141012
Rajguru Nagar,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141012
Basant Avenue,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141013
Passi Nagar,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141013
Daba Road,,Sub Post Office,Non-Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141014
Dhandari Kalan,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141014
Karyana Kalan,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141015
Mundian Kalan,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141015
Lohora,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,,Punjab,India,141016
Jugiana,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana City,Chandigarh HQ,Ludhiana,Punjab,India,141017
Dakha Mandi,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana (West),Punjab,India,141101
Dhatt,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141101
Jangpura,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141101
Mandiani,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141101
Mullanpur,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141101
Pandori,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141101
Rurka,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141101
Bhanohar,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141102
Dakha,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141102
Dewatwal,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141102
Gahaur,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141102
Hassanpur,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141102
Issewal,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141102
Khandur,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Khanna,Punjab,India,141103
Mohie,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141103
Akalgarh,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141104
Ghuman,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141104
KCG Sudhar,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana (East),Punjab,India,141104
Sudhar,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141104
Abbowal,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Raikot,Punjab,India,141105
Rattowal,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141105
Sahauli,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141105
Sarabha,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141105
Tossey,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141105
Halwara Aerodrome,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana (East),Punjab,India,141106
Attiana,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141107
Barhmi,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141107
Burj Hakima,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141107
Halwara,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141107
Heeran Hans,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana (East),Punjab,India,141107
Kailey,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Raikot,Punjab,India,141107
Litter,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141107
Nurpur,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141107
Rajoana Kalan,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141107
Andlu,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141108
Bhainidarera,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141108
Leel,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141108
Nangal Kalan,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141108
Nangal Khurd,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141108
Pakhowal,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141108
Rajgarh,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141108
Bhaini Baringa,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141109
Burj Hari Singh Wala,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141109
Dadahur,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Raikot,Punjab,India,141109
Gondwal,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141109
Jalaldiwal,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Raikot,Punjab,India,141109
Johalan,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Raikot,Punjab,India,141109
Kalas,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Raikot,Punjab,India,141109
Kalsian,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Raikot,Punjab,India,141109
Lohat baddi,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Raikot,Punjab,India,141109
Raekot,,Sub Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141109
Sehbazpura,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Raikot,Punjab,India,141109
Tajpura,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141109
Talwandi Rai,,Branch Post Office,Delivery,Punjab,Ludhiana,Ludhiana Moffusil,Chandigarh HQ,Ludhiana,Punjab,India,141109
