CRPF Campus Yelahanka,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560064
Jakkur,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560064
Rajanakunte,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560064
Singanayakanahalli,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560064
Yelahanka,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560064
Yelahanka Satellite Town,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,NA,Karnataka,India,560064
G.K.V.K.,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560065
EPIP,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore,Karnataka,India,560066
Whitefield,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore South,Karnataka,India,560066
Devanagundi,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore South,Karnataka,India,560067
Kadugodi,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore South,Karnataka,India,560067
Kadugodi Extention SO,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Banglore,Karnataka,India,560067
Kalkunte,,Branch Post Office,Delivery,Karnataka,Bangalore Rural,Bangalore East,Bangalore HQ,Hosakote,Karnataka,India,560067
Kannamangala,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore South,Karnataka,India,560067
Medimallasandra,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore South,Karnataka,India,560067
Naduvathi,,Branch Post Office,Delivery,Karnataka,Bangalore Rural,Bangalore East,Bangalore HQ,Hosakote,Karnataka,India,560067
Samethanahalli,,Branch Post Office,Delivery,Karnataka,Bangalore Rural,Bangalore East,Bangalore HQ,Hosakote,Karnataka,India,560067
